1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-13, 9:23:00 PM,C,8
2019-01-13, 10:23:00 PM,C,7
2019-01-13, 11:23:00 PM,C,6
2019-01-14, 12:23:00 AM,C,5.5
2019-01-14, 1:23:00 AM,C,5
2019-01-14, 2:23:00 AM,C,7
2019-01-14, 3:23:00 AM,C,7.5
2019-01-14, 4:23:00 AM,C,8
2019-01-14, 5:23:00 AM,C,8
2019-01-14, 6:23:00 AM,C,8
2019-01-14, 7:23:00 AM,C,8
2019-01-14, 8:23:00 AM,C,8
2019-01-14, 9:23:00 AM,C,8
2019-01-14, 10:23:00 AM,C,8
2019-01-14, 11:23:00 AM,C,7.5
2019-01-14, 12:23:00 PM,C,13
2019-01-14, 1:23:00 PM,C,14.5
2019-01-14, 2:23:00 PM,C,10
2019-01-14, 3:23:00 PM,C,8
2019-01-14, 4:23:00 PM,C,8
2019-01-14, 5:23:00 PM,C,8
2019-01-14, 6:23:00 PM,C,8
2019-01-14, 7:23:00 PM,C,8
2019-01-14, 8:23:00 PM,C,8
2019-01-14, 9:23:00 PM,C,8
2019-01-14, 10:23:00 PM,C,7.5
2019-01-14, 11:23:00 PM,C,6
2019-01-15, 12:23:00 AM,C,4
2019-01-15, 1:23:00 AM,C,3
2019-01-15, 2:23:00 AM,C,5.5
2019-01-15, 3:23:00 AM,C,7
2019-01-15, 4:23:00 AM,C,7.5
2019-01-15, 5:23:00 AM,C,7.5
2019-01-15, 6:23:00 AM,C,8
2019-01-15, 7:23:00 AM,C,8
2019-01-15, 8:23:00 AM,C,8
2019-01-15, 9:23:00 AM,C,8
2019-01-15, 10:23:00 AM,C,8
2019-01-15, 11:23:00 AM,C,7.5
2019-01-15, 12:23:00 PM,C,7.5
2019-01-15, 1:23:00 PM,C,12.5
2019-01-15, 2:23:00 PM,C,9
2019-01-15, 3:23:00 PM,C,7
2019-01-15, 4:23:00 PM,C,7
2019-01-15, 5:23:00 PM,C,7
2019-01-15, 6:23:00 PM,C,7.5
2019-01-15, 7:23:00 PM,C,7.5
2019-01-15, 8:23:00 PM,C,7.5
2019-01-15, 9:23:00 PM,C,7.5
2019-01-15, 10:23:00 PM,C,7.5
2019-01-15, 11:23:00 PM,C,7.5
2019-01-16, 12:23:00 AM,C,7
2019-01-16, 1:23:00 AM,C,6.5
2019-01-16, 2:23:00 AM,C,5.5
2019-01-16, 3:23:00 AM,C,6.5
2019-01-16, 4:23:00 AM,C,6.5
2019-01-16, 5:23:00 AM,C,6.5
2019-01-16, 6:23:00 AM,C,7
2019-01-16, 7:23:00 AM,C,7.5
2019-01-16, 8:23:00 AM,C,7.5
2019-01-16, 9:23:00 AM,C,7.5
2019-01-16, 10:23:00 AM,C,7.5
2019-01-16, 11:23:00 AM,C,7.5
2019-01-16, 12:23:00 PM,C,7
2019-01-16, 1:23:00 PM,C,7
2019-01-16, 2:23:00 PM,C,7
2019-01-16, 3:23:00 PM,C,6.5
2019-01-16, 4:23:00 PM,C,6
2019-01-16, 5:23:00 PM,C,5
2019-01-16, 6:23:00 PM,C,6.5
2019-01-16, 7:23:00 PM,C,6.5
2019-01-16, 8:23:00 PM,C,6.5
2019-01-16, 9:23:00 PM,C,6.5
2019-01-16, 10:23:00 PM,C,6.5
2019-01-16, 11:23:00 PM,C,6
2019-01-17, 12:23:00 AM,C,6
2019-01-17, 1:23:00 AM,C,6
2019-01-17, 2:23:00 AM,C,5.5
2019-01-17, 3:23:00 AM,C,5.5
2019-01-17, 4:23:00 AM,C,6
2019-01-17, 5:23:00 AM,C,6
2019-01-17, 6:23:00 AM,C,6
2019-01-17, 7:23:00 AM,C,6.5
2019-01-17, 8:23:00 AM,C,6.5
2019-01-17, 9:23:00 AM,C,6.5
2019-01-17, 10:23:00 AM,C,6.5
2019-01-17, 11:23:00 AM,C,6.5
2019-01-17, 12:23:00 PM,C,6.5
2019-01-17, 1:23:00 PM,C,6.5
2019-01-17, 2:23:00 PM,C,7.5
2019-01-17, 3:23:00 PM,C,6.5
2019-01-17, 4:23:00 PM,C,5.5
2019-01-17, 5:23:00 PM,C,5
2019-01-17, 6:23:00 PM,C,5.5
2019-01-17, 7:23:00 PM,C,6.5
2019-01-17, 8:23:00 PM,C,6.5
2019-01-17, 9:23:00 PM,C,6.5
2019-01-17, 10:23:00 PM,C,6.5
2019-01-17, 11:23:00 PM,C,6.5
2019-01-18, 12:23:00 AM,C,6.5
2019-01-18, 1:23:00 AM,C,6.5
2019-01-18, 2:23:00 AM,C,6.5
2019-01-18, 3:23:00 AM,C,6.5
2019-01-18, 4:23:00 AM,C,7
