1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-03-30, 2:35:00 AM,C,8.5
2019-03-30, 3:35:00 AM,C,8.5
2019-03-30, 4:35:00 AM,C,8.5
2019-03-30, 5:35:00 AM,C,8.5
2019-03-30, 6:35:00 AM,C,8.5
2019-03-30, 7:35:00 AM,C,8.5
2019-03-30, 8:35:00 AM,C,8.5
2019-03-30, 9:35:00 AM,C,8.5
2019-03-30, 10:35:00 AM,C,8.5
2019-03-30, 11:35:00 AM,C,8.5
2019-03-30, 12:35:00 PM,C,9
2019-03-30, 1:35:00 PM,C,9.5
2019-03-30, 2:35:00 PM,C,11
2019-03-30, 3:35:00 PM,C,15
2019-03-30, 4:35:00 PM,C,12
2019-03-30, 5:35:00 PM,C,11
2019-03-30, 6:35:00 PM,C,9
2019-03-30, 7:35:00 PM,C,8.5
2019-03-30, 8:35:00 PM,C,8.5
2019-03-30, 9:35:00 PM,C,9
2019-03-30, 10:35:00 PM,C,9
2019-03-30, 11:35:00 PM,C,8.5
2019-03-31, 12:35:00 AM,C,8.5
2019-03-31, 1:35:00 AM,C,8.5
2019-03-31, 2:35:00 AM,C,8.5
2019-03-31, 3:35:00 AM,C,8.5
2019-03-31, 4:35:00 AM,C,8.5
2019-03-31, 5:35:00 AM,C,8.5
2019-03-31, 6:35:00 AM,C,8.5
2019-03-31, 7:35:00 AM,C,8.5
2019-03-31, 8:35:00 AM,C,8
2019-03-31, 9:35:00 AM,C,8.5
2019-03-31, 10:35:00 AM,C,8.5
2019-03-31, 11:35:00 AM,C,8.5
2019-03-31, 12:35:00 PM,C,9
2019-03-31, 1:35:00 PM,C,9.5
2019-03-31, 2:35:00 PM,C,10
2019-03-31, 3:35:00 PM,C,12
2019-03-31, 4:35:00 PM,C,9.5
2019-03-31, 5:35:00 PM,C,9
2019-03-31, 6:35:00 PM,C,8.5
2019-03-31, 7:35:00 PM,C,9
2019-03-31, 8:35:00 PM,C,9
2019-03-31, 9:35:00 PM,C,8.5
2019-03-31, 10:35:00 PM,C,9
2019-03-31, 11:35:00 PM,C,9
2019-04-01, 12:35:00 AM,C,8.5
2019-04-01, 1:35:00 AM,C,8.5
2019-04-01, 2:35:00 AM,C,8.5
2019-04-01, 3:35:00 AM,C,9
2019-04-01, 4:35:00 AM,C,8.5
2019-04-01, 5:35:00 AM,C,8
2019-04-01, 6:35:00 AM,C,8.5
2019-04-01, 7:35:00 AM,C,8.5
2019-04-01, 8:35:00 AM,C,8.5
2019-04-01, 9:35:00 AM,C,8.5
2019-04-01, 10:35:00 AM,C,9
2019-04-01, 11:35:00 AM,C,9
2019-04-01, 12:35:00 PM,C,9.5
2019-04-01, 1:35:00 PM,C,9.5
2019-04-01, 2:35:00 PM,C,10
2019-04-01, 3:35:00 PM,C,10.5
2019-04-01, 4:35:00 PM,C,11.5
2019-04-01, 5:35:00 PM,C,10
2019-04-01, 6:35:00 PM,C,9.5
2019-04-01, 7:35:00 PM,C,8.5
2019-04-01, 8:35:00 PM,C,9
2019-04-01, 9:35:00 PM,C,9
2019-04-01, 10:35:00 PM,C,9.5
2019-04-01, 11:35:00 PM,C,9
2019-04-02, 12:35:00 AM,C,9.5
2019-04-02, 1:35:00 AM,C,9
2019-04-02, 2:35:00 AM,C,9
2019-04-02, 3:35:00 AM,C,9
2019-04-02, 4:35:00 AM,C,9
2019-04-02, 5:35:00 AM,C,9
2019-04-02, 6:35:00 AM,C,8
2019-04-02, 7:35:00 AM,C,9
2019-04-02, 8:35:00 AM,C,9
2019-04-02, 9:35:00 AM,C,9
2019-04-02, 10:35:00 AM,C,9.5
2019-04-02, 11:35:00 AM,C,9.5
2019-04-02, 12:35:00 PM,C,9.5
